ts,o,h,l,c,v
1738682100,42296.37,42319.35,42231.9,42235.32,3122
1738683000,42235.32,42298.0,42204.74,42297.97,2989
1738683900,42297.97,42322.16,42238.78,42257.72,3032
1738684800,42257.72,42346.36,42206.01,42294.91,3002
1738685700,42294.91,42347.03,42273.18,42340.88,2995
1738686600,42340.88,42365.39,42331.63,42339.75,2986
1738687500,42339.75,42367.53,42301.48,42308.98,3023
1738688400,42308.98,42385.46,42230.86,42371.47,2942
1738689300,42371.47,42391.91,42363.69,42388.93,2942
1738690200,42388.93,42398.76,42321.35,42361.1,3017
1738691100,42361.1,42382.89,42337.43,42379.36,2960
1738692000,42379.36,42475.08,42366.63,42462.7,2981
1738692900,42462.7,42480.4,42436.5,42451.53,3046
1738693800,42451.53,42634.27,42436.43,42578.88,2938
1738694700,42578.88,42599.04,42540.23,42562.1,3023
1738695600,42562.1,42663.47,42545.61,42638.78,3083
1738696500,42638.78,42686.24,42528.37,42589.47,3021
1738697400,42589.47,42621.07,42513.54,42518.13,3051
1738698300,42518.13,42531.95,42433.68,42453.86,2935
1738699200,42453.86,42490.05,42420.11,42459.9,2998
1738700100,42459.9,42463.96,42289.23,42332.15,3039
1738701000,42332.15,42352.68,42300.61,42307.95,3056
1738701900,42307.95,42345.39,42277.94,42338.93,2944
1738702800,42338.93,42377.8,42247.9,42276.45,2958
1738703700,42276.45,42317.43,42252.75,42309.16,2966
1738704600,42309.16,42380.98,42303.56,42364.34,3013
1738705500,42364.34,42446.6,42339.87,42425.05,3041
1738706400,42425.05,42477.49,42379.57,42414.74,2919
1738710900,42414.74,42424.1,42379.27,42382.82,3031
1738711800,42382.82,42464.16,42378.89,42451.05,2862
1738712700,42451.05,42508.05,42412.54,42494.08,2975
1738713600,42494.08,42519.7,42447.8,42456.0,3021
1738714500,42456.0,42517.41,42441.53,42485.08,3034
1738715400,42485.08,42508.25,42473.96,42504.39,2988
1738716300,42504.39,42509.96,42442.67,42451.79,3021
1738717200,42451.79,42540.04,42441.11,42504.91,3044
1738718100,42504.91,42538.57,42414.0,42422.07,2839
1738719000,42422.07,42445.22,42325.16,42363.9,2934
1738719900,42363.9,42391.1,42338.41,42361.81,2955
1738720800,42361.81,42418.28,42331.97,42414.46,3067
1738721700,42414.46,42483.55,42377.91,42471.59,3003
1738722600,42471.59,42495.29,42446.27,42476.67,2957
1738723500,42476.67,42557.89,42445.18,42551.65,2967
1738724400,42551.65,42605.14,42543.63,42570.35,2970
1738725300,42570.35,42628.75,42469.44,42490.32,3028
1738726200,42490.32,42571.46,42476.89,42536.33,3015
1738727100,42536.33,42561.83,42504.01,42555.79,2989
1738728000,42555.79,42556.36,42510.7,42530.56,3024
1738728900,42530.56,42607.62,42518.75,42590.36,3009
1738729800,42590.36,42639.86,42579.51,42582.04,3050
1738730700,42582.04,42591.99,42532.05,42582.61,2981
1738731600,42582.61,42599.98,42523.1,42559.71,2993
1738732500,42559.71,42591.17,42518.15,42533.54,2994
1738733400,42533.54,42561.39,42520.19,42536.41,3043
1738734300,42536.41,42649.35,42512.29,42633.29,2999
1738735200,42633.29,42708.07,42579.47,42694.52,3030
1738736100,42694.52,42699.97,42681.31,42695.42,3016
1738737000,42695.42,42733.32,42682.19,42729.31,2984
1738737900,42729.31,42772.43,42700.13,42752.43,3005
1738738800,42752.43,42763.43,42710.93,42715.72,2932
1738739700,42715.72,42768.7,42584.31,42662.97,3081
1738740600,42662.97,42782.69,42659.19,42757.96,3064
1738741500,42757.96,42763.66,42697.14,42701.75,3088
1738742400,42701.75,42702.66,42661.41,42689.01,3040
1738743300,42689.01,42734.6,42641.8,42726.06,3076
1738744200,42726.06,42828.94,42708.85,42814.29,3003
1738745100,42814.29,42833.56,42780.64,42824.42,3045
1738746000,42824.42,42871.42,42808.17,42862.58,2999
1738746900,42862.58,42869.3,42838.97,42865.14,3005
1738747800,42865.14,42899.66,42834.55,42894.43,3008
1738748700,42894.43,42920.35,42751.94,42816.15,2965
1738749600,42816.15,42818.43,42784.52,42803.82,2979
1738750500,42803.82,42858.47,42772.55,42811.35,2987
1738751400,42811.35,42839.88,42762.63,42763.3,3107
1738752300,42763.3,42775.28,42707.17,42739.11,2964
1738753200,42739.11,42743.03,42699.06,42705.11,2987
1738754100,42705.11,42872.18,42678.51,42818.51,2972
1738755000,42818.51,42886.44,42812.45,42876.34,2954
1738755900,42876.34,42929.64,42861.43,42916.44,3034
1738756800,42916.44,43003.7,42904.32,42988.77,3070
1738757700,42988.77,43050.55,42965.46,42971.39,2980
1738758600,42971.39,43026.59,42953.41,43015.84,2937
1738759500,43015.84,43116.73,42997.54,43095.78,3018
1738760400,43095.78,43120.91,43063.1,43115.73,2989
1738761300,43115.73,43122.92,43082.6,43116.28,2988
1738762200,43116.28,43182.86,43107.32,43153.8,3027
1738763100,43153.8,43184.14,43071.01,43123.27,3131
1738764000,43123.27,43140.32,42933.6,42981.11,3050
1738764900,42981.11,43002.42,42927.28,42974.45,3068
1738765800,42974.45,42986.43,42879.51,42918.98,2966
1738766700,42918.98,42924.95,42896.08,42909.72,2927
1738767600,42909.72,42994.23,42907.11,42984.55,2934
1738768500,42984.55,43017.1,42969.35,42989.3,3086
1738769400,42989.3,42994.48,42931.72,42954.27,3036
1738770300,42954.27,43015.53,42926.46,42994.57,3037
1738771200,42994.57,43062.14,42980.14,43017.77,3135
1738772100,43017.77,43048.81,42993.05,43015.62,3095
1738773000,43015.62,43042.25,42990.54,43033.89,3069
1738773900,43033.89,43066.04,43032.93,43055.53,2952
1738774800,43055.53,43098.9,43035.62,43080.2,3014
1738775700,43080.2,43088.44,42982.67,42995.61,2940
1738776600,42995.61,43053.4,42895.26,42901.17,2943
1738777500,42901.17,42957.11,42899.61,42956.05,3055
1738778400,42956.05,43009.33,42926.24,43003.33,2905
1738779300,43003.33,43089.96,43002.06,43088.8,3004
1738780200,43088.8,43093.53,42924.7,42959.33,2997
1738781100,42959.33,43012.98,42933.74,43006.92,3028
1738782000,43006.92,43066.8,42949.87,42976.04,3058
1738782900,42976.04,43063.69,42974.69,43033.13,3040
1738783800,43033.13,43072.51,43028.53,43069.07,3057
1738784700,43069.07,43214.9,43069.0,43167.07,3004
1738785600,43167.07,43249.13,43128.06,43204.2,2996
1738786500,43204.2,43277.46,43152.2,43235.48,2962
1738787400,43235.48,43260.26,43228.56,43244.11,2891
1738788300,43244.11,43255.96,43191.76,43203.4,2945
1738789200,43203.4,43254.11,43181.5,43229.09,2891
1738790100,43229.09,43229.86,43220.53,43225.0,2969
1738791000,43225.0,43286.93,43202.71,43286.25,3069
1738791900,43286.25,43322.68,43253.52,43267.22,2954
1738792800,43267.22,43282.09,43204.45,43224.43,2998
1738797300,43224.43,43302.47,43192.72,43302.02,3022
1738798200,43302.02,43310.01,43227.69,43252.18,3047
1738799100,43252.18,43252.29,43243.36,43248.91,2954
1738800000,43248.91,43263.29,43177.34,43181.57,2919
1738800900,43181.57,43279.93,43162.09,43276.59,2958
1738801800,43276.59,43278.19,43148.52,43225.94,2935
1738802700,43225.94,43264.32,43201.39,43251.1,3135
1738803600,43251.1,43290.54,43231.7,43239.54,2957
1738804500,43239.54,43262.0,43211.77,43253.22,2943
1738805400,43253.22,43284.67,43228.73,43235.89,3039
1738806300,43235.89,43267.09,43191.34,43203.01,2987
1738807200,43203.01,43244.2,43189.24,43204.01,3003
1738808100,43204.01,43314.57,43165.39,43267.52,2994
1738809000,43267.52,43267.98,43225.02,43239.99,2941
1738809900,43239.99,43260.1,43205.9,43238.12,2990
1738810800,43238.12,43260.04,43182.44,43199.84,3082
1738811700,43199.84,43212.71,43125.77,43131.97,2946
1738812600,43131.97,43150.42,43119.26,43120.61,2932
1738813500,43120.61,43132.53,43093.14,43112.56,2993
1738814400,43112.56,43146.16,43086.71,43095.57,3061
1738815300,43095.57,43149.88,43075.09,43085.48,3011
1738816200,43085.48,43154.88,43071.96,43111.66,3028
1738817100,43111.66,43157.06,43099.85,43121.23,2903
1738818000,43121.23,43131.35,43058.77,43099.63,3001
1738818900,43099.63,43155.96,43058.52,43082.26,3024
1738819800,43082.26,43111.93,43000.99,43039.98,2938
1738820700,43039.98,43058.8,43032.15,43057.38,3036
1738821600,43057.38,43099.22,43019.63,43078.32,2956
1738822500,43078.32,43150.96,43072.83,43114.74,2962
1738823400,43114.74,43143.45,43107.75,43135.87,2959
1738824300,43135.87,43155.56,43100.45,43111.45,2979
1738825200,43111.45,43142.11,43045.89,43057.12,3082
1738826100,43057.12,43067.36,43028.65,43031.12,2966
1738827000,43031.12,43102.45,43005.43,43091.52,3056
1738827900,43091.52,43147.84,43072.16,43111.45,2907
1738828800,43111.45,43147.29,43055.77,43131.05,3052
1738829700,43131.05,43175.81,43012.19,43057.21,3032
1738830600,43057.21,43088.37,43012.27,43045.02,2955
1738831500,43045.02,43076.8,43039.8,43065.23,2941
1738832400,43065.23,43067.91,42968.99,43026.74,3005
1738833300,43026.74,43040.76,42990.33,43015.65,3018
1738834200,43015.65,43050.62,43003.1,43004.69,3068
1738835100,43004.69,43059.52,42968.21,42985.56,2926
1738836000,42985.56,42995.43,42919.55,42948.8,2954
1738836900,42948.8,42979.93,42903.58,42969.87,3050
1738837800,42969.87,42993.36,42940.47,42987.63,3012
1738838700,42987.63,43077.38,42946.62,43034.02,2957
1738839600,43034.02,43051.15,42994.26,43017.06,3062
1738840500,43017.06,43053.77,42972.14,43015.21,3032
1738841400,43015.21,43093.99,43005.27,43087.47,2930
1738842300,43087.47,43115.93,43056.77,43082.87,2989
1738843200,43082.87,43131.3,42964.3,43004.27,3064
1738844100,43004.27,43080.85,42998.07,43075.11,2989
1738845000,43075.11,43157.5,43040.67,43137.14,2971
1738845900,43137.14,43151.39,43094.48,43122.6,2952
1738846800,43122.6,43168.63,43118.11,43152.47,2973
1738847700,43152.47,43192.47,43019.81,43028.01,2952
1738848600,43028.01,43033.52,42924.15,42969.09,3083
1738849500,42969.09,42982.06,42954.16,42956.24,2996
1738850400,42956.24,42978.84,42878.04,42879.04,2946
1738851300,42879.04,42886.1,42850.47,42872.76,3003
1738852200,42872.76,42916.21,42864.09,42893.3,2974
1738853100,42893.3,42941.56,42858.91,42883.02,2975
1738854000,42883.02,42938.48,42870.08,42920.52,2971
1738854900,42920.52,42922.98,42832.75,42870.16,2933
1738855800,42870.16,42883.19,42840.0,42870.5,3089
1738856700,42870.5,42897.93,42799.13,42808.24,3017
1738857600,42808.24,42878.13,42770.34,42858.84,2974
1738858500,42858.84,42927.11,42824.02,42915.69,3010
1738859400,42915.69,42940.44,42868.27,42879.17,3046
1738860300,42879.17,42897.26,42867.45,42894.9,3025
1738861200,42894.9,42934.57,42867.56,42908.46,2991
1738862100,42908.46,42920.18,42894.27,42896.21,2951
1738863000,42896.21,42956.3,42853.57,42954.17,2985
1738863900,42954.17,42983.24,42888.72,42914.08,3062
1738864800,42914.08,42964.51,42900.03,42924.47,2948
1738865700,42924.47,42931.2,42847.69,42860.04,3063
1738866600,42860.04,42877.65,42791.72,42838.3,2983
1738867500,42838.3,42901.97,42806.67,42900.85,2989
1738868400,42900.85,42965.27,42888.88,42945.11,3018
1738869300,42945.11,43051.67,42922.71,43019.74,3071
1738870200,43019.74,43034.2,42869.96,42922.68,2914
1738871100,42922.68,42953.5,42870.22,42876.38,2879
1738872000,42876.38,42933.37,42845.37,42910.05,3067
1738872900,42910.05,42955.28,42807.57,42835.83,3054
1738873800,42835.83,42859.1,42772.76,42784.46,2986
1738874700,42784.46,42794.58,42769.64,42776.74,3043
1738875600,42776.74,42854.51,42767.38,42827.12,3027
1738876500,42827.12,42855.16,42753.14,42761.83,3013
1738877400,42761.83,42818.77,42757.47,42809.31,3107
1738878300,42809.31,42867.09,42806.35,42865.49,2953
1738879200,42865.49,42885.89,42863.02,42873.62,2954
1738883700,42873.62,42922.63,42853.64,42875.94,3122
1738884600,42875.94,42929.04,42862.65,42895.84,3022
1738885500,42895.84,42925.54,42881.24,42903.09,2945
1738886400,42903.09,42917.32,42883.08,42906.87,3027
1738887300,42906.87,42998.06,42897.32,42966.13,2966
1738888200,42966.13,43003.97,42932.28,42989.74,3028
1738889100,42989.74,43092.32,42961.94,43089.84,2995
1738890000,43089.84,43192.46,43075.66,43161.42,3023
1738890900,43161.42,43222.25,43142.74,43203.31,2972
1738891800,43203.31,43215.48,43175.05,43191.63,2995
1738892700,43191.63,43192.1,43157.36,43172.93,3012
1738893600,43172.93,43203.04,43156.11,43164.96,3096
1738894500,43164.96,43180.25,43145.6,43174.85,3021
1738895400,43174.85,43240.02,43121.58,43128.82,3002
1738896300,43128.82,43129.01,43112.08,43112.19,2979
1738897200,43112.19,43156.85,43012.35,43032.52,3007
1738898100,43032.52,43067.86,42891.02,42996.52,2979
1738899000,42996.52,43049.07,42971.23,43027.51,2951
1738899900,43027.51,43052.33,42965.62,42967.08,3002
1738900800,42967.08,42984.11,42898.49,42914.23,3019
1738901700,42914.23,42928.88,42846.95,42863.69,2970
1738902600,42863.69,42987.05,42852.89,42962.14,2936
1738903500,42962.14,42998.12,42960.45,42987.16,2959
1738904400,42987.16,43018.75,42897.41,42924.47,2993
1738905300,42924.47,42953.81,42869.99,42917.34,3055
1738906200,42917.34,42921.83,42819.11,42848.57,3094
1738907100,42848.57,42866.69,42756.02,42759.72,2991
1738908000,42759.72,42772.0,42710.09,42710.77,2946
1738908900,42710.77,42742.23,42684.0,42697.14,3060
1738909800,42697.14,42703.78,42662.08,42663.15,3077
1738910700,42663.15,42689.83,42644.73,42663.78,2993
1738911600,42663.78,42674.34,42597.59,42600.06,2933
1738912500,42600.06,42605.97,42568.28,42588.79,2991
1738913400,42588.79,42590.03,42584.99,42586.16,3045
1738914300,42586.16,42642.81,42585.03,42637.61,2957
1738915200,42637.61,42652.26,42532.38,42546.54,3003
1738916100,42546.54,42616.03,42530.31,42579.57,2971
1738917000,42579.57,42599.63,42530.19,42547.01,2958
1738917900,42547.01,42562.0,42498.0,42538.75,2947
1738918800,42538.75,42609.11,42517.86,42569.38,3109
1738919700,42569.38,42571.53,42518.5,42555.17,2978
1738920600,42555.17,42598.15,42538.75,42584.54,3057
1738921500,42584.54,42633.34,42574.34,42602.83,2959
1738922400,42602.83,42605.1,42556.98,42591.2,3133
1738923300,42591.2,42606.11,42581.45,42583.5,3091
1738924200,42583.5,42680.54,42543.98,42674.26,2971
1738925100,42674.26,42742.18,42666.9,42696.21,2996
1738926000,42696.21,42738.34,42696.03,42710.22,3046
1738926900,42710.22,42732.91,42666.61,42668.86,3005
1738927800,42668.86,42696.54,42639.67,42664.13,3096
1738928700,42664.13,42680.69,42583.31,42618.56,2981
1738929600,42618.56,42620.84,42577.73,42583.28,2911
1738930500,42583.28,42604.58,42529.98,42558.59,3087
1738931400,42558.59,42597.67,42525.08,42565.6,3032
1738932300,42565.6,42592.84,42557.36,42581.22,3154
1738933200,42581.22,42633.2,42566.48,42611.41,2979
1738934100,42611.41,42644.78,42571.8,42591.36,2983
1738935000,42591.36,42621.87,42574.93,42594.63,3077
1738935900,42594.63,42604.65,42556.24,42599.36,3018
1738936800,42599.36,42742.17,42591.21,42732.38,2999
1738937700,42732.38,42758.16,42693.78,42733.23,3017
1738938600,42733.23,42738.02,42677.64,42713.59,3017
1738939500,42713.59,42745.22,42643.83,42656.54,2989
1738940400,42656.54,42698.43,42648.25,42695.89,2981
1738941300,42695.89,42744.31,42688.68,42709.86,3035
1738942200,42709.86,42789.12,42673.22,42768.4,2967
1738943100,42768.4,42804.9,42709.79,42716.65,2942
1738944000,42716.65,42739.39,42680.73,42686.62,2997
1738944900,42686.62,42743.64,42683.57,42740.68,3022
1738945800,42740.68,42768.8,42718.12,42764.76,2986
1738946700,42764.76,42828.67,42758.51,42821.27,3082
1738947600,42821.27,42862.97,42755.45,42806.49,3063
1738948500,42806.49,42842.46,42724.82,42732.94,3020
1738949400,42732.94,42762.03,42600.02,42654.33,2995
1738950300,42654.33,42691.27,42652.5,42670.0,3062
1738951200,42670.0,42697.93,42621.74,42651.33,2991
1738952100,42651.33,42653.08,42602.48,42630.29,3021
1738953000,42630.29,42653.07,42615.81,42650.62,2934
1738953900,42650.62,42657.09,42602.63,42642.76,2981
1738954800,42642.76,42648.9,42627.06,42629.5,3006
1738955700,42629.5,42629.78,42592.8,42594.27,3087
1738956600,42594.27,42615.88,42533.31,42611.7,2973
1738957500,42611.7,42622.33,42577.44,42601.89,3069
1738958400,42601.89,42615.44,42552.77,42577.56,3036
1738959300,42577.56,42679.38,42564.37,42660.44,2953
1738960200,42660.44,42668.18,42621.52,42667.89,3000
1738961100,42667.89,42722.42,42654.44,42701.81,3084
1738962000,42701.81,42772.24,42697.7,42734.66,3028
1738962900,42734.66,42761.88,42699.84,42746.81,3009
1738963800,42746.81,42755.3,42694.7,42711.11,2909
1738964700,42711.11,42729.28,42702.61,42723.42,3085
1738965600,42723.42,42751.17,42719.77,42730.54,2987
1739142900,42730.54,42753.73,42606.63,42644.94,2918
1739143800,42644.94,42651.52,42621.37,42629.07,3071
1739144700,42629.07,42632.73,42589.79,42618.15,2991
1739145600,42618.15,42625.27,42597.92,42601.16,3135
1739146500,42601.16,42639.71,42566.22,42608.46,2974
1739147400,42608.46,42637.42,42580.19,42580.91,3025
1739148300,42580.91,42609.52,42448.55,42451.71,2936
1739149200,42451.71,42481.42,42445.82,42453.26,2980
1739150100,42453.26,42522.62,42431.67,42511.09,3091
1739151000,42511.09,42573.11,42497.82,42542.46,2979
1739151900,42542.46,42588.23,42490.07,42571.24,2994
1739152800,42571.24,42689.5,42564.78,42638.25,2943
1739153700,42638.25,42667.73,42611.56,42658.5,2962
1739154600,42658.5,42712.72,42654.71,42687.76,2913
1739155500,42687.76,42865.67,42612.71,42824.01,3075
1739156400,42824.01,42835.65,42812.3,42819.06,3096
1739157300,42819.06,42884.98,42795.39,42883.56,3019
1739158200,42883.56,42898.05,42805.4,42859.71,2879
1739159100,42859.71,42961.48,42824.07,42903.75,3082
1739160000,42903.75,42999.86,42887.05,42990.49,3083
1739160900,42990.49,42996.42,42952.6,42971.16,2946
1739161800,42971.16,42976.49,42892.22,42894.06,3048
1739162700,42894.06,42953.33,42874.28,42918.05,2981
1739163600,42918.05,42918.45,42882.02,42882.98,2977
1739164500,42882.98,42902.94,42852.9,42888.87,2980
1739165400,42888.87,43031.17,42859.03,42998.63,3050
1739166300,42998.63,43037.0,42955.08,43017.37,3004
1739167200,43017.37,43046.57,43011.87,43036.32,3048
1739168100,43036.32,43038.43,42982.32,43026.65,3089
1739169000,43026.65,43041.73,43015.58,43036.19,2967
1739169900,43036.19,43056.3,43030.34,43033.09,3024
1739170800,43033.09,43048.1,42932.28,42935.33,3066
1739171700,42935.33,42961.86,42867.24,42868.7,2915
1739172600,42868.7,42882.81,42833.72,42852.4,3022
1739173500,42852.4,42884.62,42756.55,42762.72,3027
1739174400,42762.72,42838.84,42759.34,42805.98,3061
1739175300,42805.98,42821.68,42754.23,42754.45,2954
1739176200,42754.45,42756.75,42696.6,42719.04,2977
1739177100,42719.04,42745.62,42668.73,42675.32,2965
1739178000,42675.32,42769.7,42626.57,42746.45,2951
1739178900,42746.45,42784.37,42720.76,42736.33,3024
1739179800,42736.33,42797.69,42703.36,42765.44,3023
1739180700,42765.44,42867.15,42759.94,42810.42,2943
1739181600,42810.42,42857.17,42810.41,42819.03,2960
1739182500,42819.03,42826.13,42700.0,42732.53,2993
1739183400,42732.53,42756.09,42648.65,42694.73,2906
1739184300,42694.73,42724.84,42682.63,42704.96,3033
1739185200,42704.96,42731.76,42680.39,42682.55,2949
1739186100,42682.55,42685.66,42604.36,42656.06,3002
1739187000,42656.06,42675.02,42602.94,42613.27,3008
1739187900,42613.27,42626.32,42558.41,42570.8,3035
1739188800,42570.8,42593.23,42555.79,42579.73,3009
1739189700,42579.73,42585.51,42509.95,42540.92,2966
1739190600,42540.92,42560.17,42497.16,42513.74,3008
1739191500,42513.74,42557.63,42511.94,42535.67,3064
1739192400,42535.67,42644.3,42522.24,42634.96,2981
1739193300,42634.96,42656.57,42622.45,42630.9,2907
1739194200,42630.9,42688.81,42625.15,42686.31,2974
1739195100,42686.31,42777.1,42680.97,42754.86,2988
1739196000,42754.86,42872.59,42749.27,42825.6,3090
1739196900,42825.6,42971.2,42816.06,42917.59,2988
1739197800,42917.59,42964.48,42886.96,42903.6,2943
1739198700,42903.6,42910.3,42860.07,42907.24,2888
1739199600,42907.24,42923.93,42903.87,42914.61,3071
1739200500,42914.61,43003.83,42871.64,43000.44,3136
1739201400,43000.44,43003.98,42953.67,42984.73,3089
1739202300,42984.73,43005.63,42954.57,42954.98,3021
1739203200,42954.98,42985.41,42901.41,42910.62,2947
1739204100,42910.62,42961.98,42889.71,42947.82,3009
1739205000,42947.82,42987.78,42930.22,42964.89,3047
1739205900,42964.89,43016.4,42930.55,42997.0,3003
1739206800,42997.0,43029.93,42962.77,42981.4,2991
1739207700,42981.4,43035.91,42969.39,43031.88,3004
1739208600,43031.88,43038.8,42943.57,42975.89,2964
1739209500,42975.89,42993.54,42966.07,42989.6,2946
1739210400,42989.6,43009.24,42927.88,43003.25,3026
1739211300,43003.25,43068.97,42995.22,43036.23,3121
1739212200,43036.23,43059.86,42955.53,42969.1,3033
1739213100,42969.1,43043.59,42950.76,43019.49,2987
1739214000,43019.49,43035.97,43009.12,43013.38,3017
1739214900,43013.38,43078.35,43003.26,43048.2,2955
1739215800,43048.2,43066.39,42939.47,42959.07,2933
1739216700,42959.07,42997.21,42906.7,42917.72,2934
1739217600,42917.72,43002.16,42876.57,42984.96,2966
1739218500,42984.96,42985.54,42979.09,42984.29,3006
1739219400,42984.29,43066.71,42958.12,43048.8,2981
1739220300,43048.8,43057.56,42928.72,42965.51,2959
1739221200,42965.51,42976.63,42859.37,42861.73,2936
1739222100,42861.73,42901.49,42853.33,42874.64,2955
1739223000,42874.64,42879.14,42813.34,42834.97,2915
1739223900,42834.97,42945.69,42817.81,42931.0,3024
1739224800,42931.0,42969.65,42870.79,42906.53,2970
1739229300,42906.53,42925.59,42841.86,42845.86,2941
1739230200,42845.86,42866.41,42801.38,42805.95,3065
1739231100,42805.95,42834.62,42744.76,42760.82,2929
1739232000,42760.82,42780.83,42739.28,42746.76,2955
1739232900,42746.76,42763.56,42712.39,42746.33,3010
1739233800,42746.33,42776.99,42726.53,42727.06,2920
1739234700,42727.06,42751.18,42718.71,42722.39,3032
1739235600,42722.39,42776.23,42702.69,42748.87,3045
1739236500,42748.87,42775.94,42687.81,42689.56,3015
1739237400,42689.56,42725.41,42674.69,42718.84,2962
1739238300,42718.84,42760.79,42704.43,42705.04,2946
1739239200,42705.04,42779.08,42703.54,42764.41,3104
1739240100,42764.41,42771.16,42690.72,42694.4,3095
1739241000,42694.4,42714.89,42682.68,42688.25,2846
1739241900,42688.25,42769.06,42647.77,42728.72,3063
1739242800,42728.72,42731.64,42713.15,42719.24,3023
1739243700,42719.24,42812.6,42710.86,42777.0,3040
1739244600,42777.0,42846.66,42763.11,42835.8,2937
1739245500,42835.8,42848.91,42813.89,42838.46,3010
1739246400,42838.46,42866.92,42792.55,42801.07,3005
1739247300,42801.07,42814.47,42719.51,42770.84,2934
1739248200,42770.84,42773.49,42757.69,42768.47,2904
1739249100,42768.47,42843.57,42766.77,42815.98,2956
1739250000,42815.98,42817.88,42740.91,42747.36,3029
1739250900,42747.36,42779.21,42717.0,42772.71,2978
1739251800,42772.71,42827.07,42767.74,42804.85,2970
1739252700,42804.85,42890.67,42745.14,42879.05,3094
1739253600,42879.05,42956.31,42870.94,42922.3,2993
1739254500,42922.3,42926.45,42817.19,42871.45,3020
1739255400,42871.45,42892.13,42861.18,42866.7,2976
1739256300,42866.7,42880.78,42777.89,42798.1,2935
1739257200,42798.1,42850.43,42772.01,42816.35,2965
1739258100,42816.35,42838.77,42814.15,42816.08,3061
1739259000,42816.08,42839.11,42801.2,42830.14,2943
1739259900,42830.14,42873.57,42746.63,42748.9,2889
1739260800,42748.9,42815.01,42733.74,42796.55,2996
1739261700,42796.55,42917.93,42785.59,42908.15,2972
1739262600,42908.15,42918.68,42806.71,42813.36,3017
1739263500,42813.36,42829.45,42798.34,42806.57,3002
1739264400,42806.57,42809.75,42774.11,42775.39,2956
1739265300,42775.39,42823.46,42769.58,42808.98,2985
1739266200,42808.98,42815.34,42727.4,42765.26,3050
1739267100,42765.26,42854.94,42708.77,42847.68,2884
1739268000,42847.68,42853.99,42823.08,42843.54,3063
1739268900,42843.54,42883.05,42828.91,42871.34,2951
1739269800,42871.34,42877.61,42783.55,42817.74,3089
1739270700,42817.74,42856.24,42777.63,42823.43,2988
1739271600,42823.43,42895.32,42822.81,42874.56,3077
1739272500,42874.56,42889.27,42810.71,42813.99,3033
1739273400,42813.99,42823.37,42697.08,42722.93,3013
1739274300,42722.93,42736.28,42702.01,42730.13,3016
1739275200,42730.13,42808.18,42712.95,42742.73,3031
1739276100,42742.73,42801.14,42728.81,42735.91,2991
1739277000,42735.91,42823.05,42723.65,42797.82,2979
1739277900,42797.82,42906.75,42796.17,42889.29,2976
1739278800,42889.29,42892.2,42874.53,42891.75,3103
1739279700,42891.75,42935.43,42793.09,42820.53,2995
1739280600,42820.53,42864.5,42778.62,42787.85,3020
1739281500,42787.85,42886.06,42779.46,42863.11,3059
1739282400,42863.11,42881.76,42817.02,42872.86,2984
1739283300,42872.86,42888.32,42794.32,42829.99,3145
1739284200,42829.99,42842.86,42811.45,42836.66,2887
1739285100,42836.66,42845.05,42803.01,42814.58,2957
1739286000,42814.58,42844.01,42717.03,42722.18,2990
1739286900,42722.18,42722.24,42679.4,42696.46,3038
1739287800,42696.46,42767.2,42687.25,42704.51,2976
1739288700,42704.51,42785.21,42700.5,42783.27,3005
1739289600,42783.27,42795.19,42745.29,42747.76,2845
1739290500,42747.76,42784.61,42691.47,42730.51,3041
1739291400,42730.51,42819.61,42730.27,42802.54,2987
1739292300,42802.54,42836.1,42755.78,42777.04,3061
1739293200,42777.04,42833.67,42775.03,42819.22,2944
1739294100,42819.22,42852.92,42805.28,42836.37,2948
1739295000,42836.37,42857.04,42799.9,42834.84,3024
1739295900,42834.84,42841.7,42704.62,42746.21,3102
1739296800,42746.21,42802.68,42728.74,42783.77,3032
1739297700,42783.77,42783.85,42746.53,42760.87,2936
1739298600,42760.87,42785.96,42679.05,42683.5,2984
1739299500,42683.5,42733.75,42676.1,42704.33,2991
1739300400,42704.33,42744.44,42673.02,42734.24,3059
1739301300,42734.24,42735.5,42686.94,42706.13,2968
1739302200,42706.13,42756.25,42615.7,42632.25,3065
1739303100,42632.25,42671.82,42632.13,42634.0,2977
1739304000,42634.0,42681.05,42609.88,42652.09,2939
1739304900,42652.09,42743.67,42644.45,42738.72,2914
1739305800,42738.72,42757.31,42716.92,42745.61,2944
1739306700,42745.61,42870.0,42742.71,42821.54,2986
1739307600,42821.54,42839.84,42819.09,42825.91,2986
1739308500,42825.91,42830.61,42812.56,42820.6,3085
1739309400,42820.6,42860.45,42731.91,42735.33,3059
1739310300,42735.33,42758.43,42677.79,42703.84,3003
1739311200,42703.84,42719.19,42618.92,42678.65,3013
1739315700,42678.65,42699.57,42657.73,42674.29,3039
1739316600,42674.29,42746.65,42662.58,42731.94,3041
1739317500,42731.94,42811.99,42699.16,42796.37,2923
1739318400,42796.37,42847.07,42736.15,42740.18,2967
1739319300,42740.18,42827.99,42738.71,42788.7,2932
1739320200,42788.7,42805.4,42705.95,42782.27,3033
1739321100,42782.27,42794.23,42700.24,42711.53,3082
1739322000,42711.53,42763.13,42683.84,42742.93,2947
1739322900,42742.93,42760.42,42722.88,42739.75,3048
1739323800,42739.75,42745.34,42647.15,42666.21,3019
1739324700,42666.21,42731.94,42663.6,42691.39,2969
